cluster,variavel,count,mean,std,min,p25,mediana,p75,max
0,ano_publicacao,803.0,2016.970112079701,70.7528740081374,22.0,2017.0,2021.0,2024.0,2027.0
0,ano_nacional,500.0,2023.414,2.3421304725186856,2014.0,2022.0,2024.0,2025.0,2027.0
0,qt_jogadores_min,803.0,1.6488169364881693,0.6226866174515049,1.0,1.0,2.0,2.0,5.0
0,qt_jogadores_max,802.0,4.586034912718205,3.6845941697876325,1.0,4.0,4.0,5.0,100.0
0,vl_tempo_jogo,803.0,85.42341220423413,62.64490473764987,10.0,45.0,75.0,120.0,1000.0
0,idade_minima,803.0,11.811955168119551,2.3604717686420598,3.0,10.0,12.0,14.0,18.0
0,qt_tem,803.0,285.47571606475714,264.6267740077989,0.0,80.0,179.0,433.5,1515.0
0,qt_teve,803.0,43.44333748443338,50.18437541685139,0.0,8.0,23.0,60.5,310.0
0,qt_favorito,803.0,26.70610211706102,28.239504706339744,0.0,8.0,17.0,37.0,200.0
0,qt_quer,803.0,306.77957658779576,251.7120033881893,5.0,119.5,240.0,425.0,1744.0
0,qt_jogou,803.0,340.0149439601494,323.52175962901936,0.0,88.5,216.0,513.0,1524.0
0,n_mecanicas,803.0,5.943960149439602,3.33956823084733,1.0,4.0,5.0,8.0,23.0
0,n_categorias,803.0,1.0224159402241595,0.9997484179018306,0.0,0.0,1.0,2.0,4.0
0,tx_retencao,803.0,0.8631211939733854,0.10350705562213357,0.0,0.8031840834502801,0.8837209302325582,0.9428959627329192,1.0
0,idx_desejo,802.0,2.0997847924488826,7.805893081868012,0.1036585365853658,0.7277591552024801,1.1501623376623376,2.031304222093696,202.0
0,tx_fidelizacao,802.0,0.17036794157459909,0.5785349877188566,0.0,0.054108669870794525,0.0886648722766746,0.1470588235294117,10.0
0,diversidade_mecanica,803.0,5.943960149439602,3.33956823084733,1.0,4.0,5.0,8.0,23.0
0,amplitude_publico,802.0,2.9376558603491274,3.69885139120971,0.0,2.0,3.0,3.0,99.0
0,nota_media,803.0,8.578555417185553,0.3859879384557705,8.13,8.28,8.46,8.815000000000001,10.0
0,nota_rank,803.0,7.529103362391034,0.4991101238572605,6.7,7.09,7.55,7.9,9.07
0,qt_avaliacoes,803.0,126.9252801992528,113.68193760957928,12.0,36.0,82.0,185.5,459.0
0,tx_satisfacao,797.0,6.206399543530244,4.6808637049637944,0.875,3.5294117647058822,5.158730158730159,7.5,58.0
0,tx_conversao,803.0,0.22541925071044747,0.11721158113883483,0.028747433264887063,0.1544838523644752,0.20431893687707642,0.2722392879986003,1.2727272727272727
1,ano_publicacao,142.0,2016.7042253521126,5.578312529095202,1989.0,2015.0,2018.0,2020.0,2024.0
1,ano_nacional,129.0,2020.3023255813953,2.7939797197579304,2015.0,2018.0,2020.0,2023.0,2025.0
1,qt_jogadores_min,142.0,1.7394366197183098,0.7596152204823786,1.0,1.0,2.0,2.0,5.0
