,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Compra Fechada,0.7871926867929419,0.5290345109440122,0.7657128053490164,0.8642976624126288,0.29794368647518105,0.020872207901376547,0.18572072401921008,0.20543765683343587,0.1271882721013751,0.6825042830639191,0.16193152288312013,0.0001233820578561367,0.20358629413980783,0.7451849485116235,0.15272129487504407
Compra Futura,0.9964340169262499,0.0731876941462362,0.40596905170155306,0.6127951137789018,0.21265128178208337,0.14394715143619327,0.21178051966860456,0.08654369311077854,0.06500896124024313,0.002325369673380823,0.01876031861847676,0.00035579390033160904,0.4837065566789567,0.6176010431841251,0.06979265885781293
Comprometer Forças,0.9357038034753878,0.05493083934469091,0.7897770371602313,0.9756745162498216,0.25330261938079746,0.20995414312070895,0.05750828526657236,0.006103906751761666,0.0022900764632479845,0.0002518935560251026,0.005422163861009473,7.59806571946399e-07,0.6223669194110765,0.6266956910241244,0.017480008560300377
Comunicação Limitada,0.83726804514393,0.6199817474274661,0.44239072479503433,0.8713429911754198,0.061097839514396714,0.3694988224735058,0.08711300216571365,0.8470766236870977,0.3143996749507108,0.03843521546500137,0.4597818226815024,0.002023277497242762,0.002379462897754116,0.08247496113664497,0.4303682820922039
Conexões,0.9941175609147351,0.24040785731343126,0.39550340985919463,0.9539945193568659,0.3438041836264568,0.2811150790594062,0.61623948048915,0.8717236365675032,0.7366231519428829,0.9269056266665816,0.4258296263375031,4.613447925482462e-09,0.3377561931383625,0.39512831744814225,0.44406522036937096
Construção a partir de Modelo,0.744098822577366,0.717426774359072,0.5573461935337979,0.5934070695333787,0.01011463982775173,0.0007957986181063816,0.04072469547222254,0.7445404382646295,0.39207749396839514,0.27471171966702534,0.005413674687041732,0.23514844425327455,0.038270648174684875,0.008213759231957397,0.07501224450087812
"Construção de Baralho, Bolsas e Peças",0.6890609356186438,0.5897805535577443,0.008997499910479517,0.11642791942512642,0.03607076844502345,0.004037845500403873,0.2527503446390711,0.4654650515942623,0.8890017373628487,0.40304840268762604,0.3546968935154757,0.001518959720311711,0.6123219781319181,0.036044164264942245,0.25159541637747945
Construção de Redes e Rotas,0.9931560261824541,7.842540306893715e-05,0.043999910190514815,0.7385136708367017,0.07284721897219079,0.16833003475992714,0.11388957911156451,0.0531714530236237,0.02582083750340903,0.08190685105508311,0.0320186394342275,2.9691595889068643e-05,2.974805769613796e-05,0.9089599064145005,0.02536034896437098
Contratos,0.7109925332022883,0.2834056985278271,0.0034731287023057125,0.29400357850505077,0.13398392731023526,0.7820434354738482,0.06080216112090594,0.016538821323421774,0.004668429814402631,0.0004167161220930976,0.00034464373014904306,3.623577401082486e-05,7.0284645543716e-05,0.6314290337278862,0.00458558308414423
Cooperativo,0.5743729918720303,0.6952461839289067,4.429017987384886e-14,0.8840011579692719,0.37474981827450893,0.1993102195211383,0.9439046403782206,0.8597008471817055,0.7897840963794593,0.3270165232517931,0.0157903790223413,0.008242985885938418,9.958581159821991e-05,0.01633801291472349,0.19191508238524188
