place_id,nome,endereco,capital_busca,termos_busca,termos_alta_precisao,varejo_grande,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,site_ou_rede_social,instagram_usuario,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,observacao,tem_fotos_maps,fotos_comprovam,tem_instagram,instagram_comprova
ChIJGw1wLolZzpQRZGdr_DjXmUE,Newstation SP,"R. Rio Grande, 48 - LOJA1 - Vila Mariana, São Paulo - SP, 04018-000, Brazil",São Paulo,loja de RPG;loja de card game;loja de jogos de tabuleiro,3,nao,loja,book_store;toy_store;store;point_of_interest;establishment,4.5,360,OPERATIONAL,http://www.newstationsp.com.br/,,https://maps.google.com/?cid=4727045923655083876&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJd5zin4vdrAcRH0y9xYoGIRo,Castelo dos Mestres,"Av. Piauí, 595 - loja 06 - Estados, João Pessoa - PB, 58030-030, Brazil",João Pessoa,loja de RPG;loja de card game;loja de jogos de tabuleiro,3,nao,loja,store;point_of_interest;establishment,4.2,11,OPERATIONAL,https://www.castelodosmestrestcg.com.br/,,https://maps.google.com/?cid=1882793312310348831&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJIbX9jH9GAQcRct6b3MT3qGA,Leitura,"Av. Comendador Gustavo Paiva, 5.945 - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,board game;loja de card game;loja de jogos de tabuleiro,2,nao,loja,book_store;point_of_interest;store;establishment,4.7,3100,OPERATIONAL,http://www.leitura.com.br/,,https://maps.google.com/?cid=6965089248615325298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJs20TRCXxXpMRTlY5fzlGHFY,Livraria Leitura,"Av. T-10, 1300 - St. Bueno, Goiânia - GO, 74223-063, Brazil",Goiânia,loja de RPG;loja de jogos de tabuleiro,2,nao,loja,book_store;store;point_of_interest;establishment,4.6,3055,OPERATIONAL,https://leitura.com.br/,,https://maps.google.com/?cid=6204911599371245134&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJv7RU7Wjk3JQRSisu6WmZ5Ws,Lima Hobbies,"Av. Sete de Setembro, 2775 - Rebouças, Curitiba - PR, 80230-010, Brazil",Curitiba,board game;loja de RPG;loja de card game,2,nao,loja,toy_store;store;point_of_interest;establishment,4.6,1680,OPERATIONAL,http://www.limahobbies.com.br/,,https://maps.google.com/?cid=7774789011887762250&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJVVXlRCE4J5URyV8l3c_i4L8,Fenix GZ,"R. Francisco Tolentino, 315 - Box 55 - Centro, Florianópolis - SC, 88010-913, Brazil",Florianópolis,loja de RPG;loja de card game,2,nao,loja,cell_phone_store;toy_store;store;point_of_interest;service;establishment,4.7,394,OPERATIONAL,https://www.fenixgz.com.br/,,https://maps.google.com/?cid=13826300238423744457&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJuV9fZdg5jgcRqeHy34--xFY,Playbox,"R. Areolino de Abreu, 1392 - Centro (Sul), Teresina - PI, 64000-180, Brazil",Teresina,board game;loja de RPG;loja de card game,2,nao,loja,point_of_interest;store;establishment,4.3,392,OPERATIONAL,http://www.facebook.com/cledson.play,,https://maps.google.com/?cid=6252331707843928489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJGzciRv1_mQARl1GVt7Hdw4U,Akashi Store,"Av. Rio Branco, 156 - 3° andar - Loja 335 - Centro, Rio de Janeiro - RJ, 20040-003, Brazil",Rio de Janeiro,board game;loja de RPG;loja de card game,2,nao,loja,toy_store;amusement_center;store;association_or_organization;point_of_interest;establishment,4.9,352,OPERATIONAL,https://akashistore.com.br/,,https://maps.google.com/?cid=9638791382861959575&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJY6JdnnlFAQcRmACLHD2xHfk,Atacadão da Informática,"R. Barão de Atalaia, 324 B - Poço, Maceió - AL, 57020-510, Brazil",Maceió,board game;loja de board game;loja de card game,2,nao,loja,electronics_store;store;point_of_interest;service;establishment,4.2,287,OPERATIONAL,,,https://maps.google.com/?cid=17950698565798658200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ5W8sTkvbmwARQQDleg06Rcs,Collect & Play,"Av. das Américas, 5001 - Lj 116 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-004, Brazil",Rio de Janeiro,loja de RPG;loja de card game,2,nao,loja,toy_store;store;point_of_interest;establishment,4.8,98,OPERATIONAL,http://www.collecteplay.com.br/,,https://maps.google.com/?cid=14647177192663220289&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJld4etAH_3JQRw27WmOOZBgE,PsZ3D,"R. Goiabeira, 75 - Sobreloja - Eucaliptos, Fazenda Rio Grande - PR, 83820-527, Brazil",Campo Grande;Curitiba,clube de jogos de tabuleiro;loja de card game,2,nao,loja,store;association_or_organization;point_of_interest;establishment,5,72,OPERATIONAL,http://www.psz3d.com.br/,,https://maps.google.com/?cid=73915646699007683&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,sim
ChIJN2CuXuSzGgcR1CZdzp1HYFg,Zelldas,"R. Poe. José Sampaio, 586 - Siqueira Campos, Aracaju - SE, 49075-470, Brazil",Aracaju,board game;loja de RPG;loja de jogos de tabuleiro,2,nao,loja,electronics_store;store;point_of_interest;establishment,4.6,69,OPERATIONAL,,,https://maps.google.com/?cid=6368168616199530196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ55uPE2FFAQcRpLA-yMFn20s,Hokutou,"Av. Walter Ananias, 1424 - Poço, Maceió - AL, 57025-510, Brazil",Maceió,board game;loja de RPG;loja de card game,2,nao,loja,toy_store;store;point_of_interest;establishment,4.9,52,OPERATIONAL,https://www.instagram.com/hokutoutcg,hokutoutcg,https://maps.google.com/?cid=5466076654730129572&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ____P8OzGgcRq0K191hXorA,Livraria Escariz - Shopping Jardins,"Shopping Jardins - Av. Ministro Geraldo Barreto Sobral, 215 - Lj 81 - Jardins, Aracaju - SE, 49026-010, Brazil",Aracaju,loja de card game,1,nao,loja,book_store;store;point_of_interest;establishment,4.6,5007,OPERATIONAL,http://www.escariz.com.br/?utm_source=google&utm_medium=googlebusiness,,https://maps.google.com/?cid=12727831536527033003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJdXfavr5FAQcR6q9DZfBV3bM,Livraria leitura,"Av. Comendador Gustavo Paiva, 2990 - Mangabeiras, Maceió - AL, 57031-530, Brazil",Maceió,loja de jogos de tabuleiro,1,nao,loja,book_store;store;point_of_interest;establishment,4.7,3736,OPERATIONAL,http://leitura.com/,,https://maps.google.com/?cid=12960609793621602282&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJncQmhSxYzpQR_HPl3Gz3GrU,Comix Book Shop Bookstore,"R. da Consolação, 2685 - Cerqueira César, São Paulo - SP, 01416-001, Brazil",São Paulo,loja de RPG,1,nao,loja,book_store;store;point_of_interest;establishment,4.6,3430,OPERATIONAL,http://www.comix.com.br/,,https://maps.google.com/?cid=13050014917193987068&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJad5tfa1cMpIRzG4iqpr0yI8,Livraria Leitura Porto Velho,"Av. Rio Madeira, 3288 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brazil",Porto Velho,loja de card game,1,nao,loja,book_store;store;point_of_interest;establishment,4.7,3386,OPERATIONAL,https://leitura.com.br/,,https://maps.google.com/?cid=10360799887882350284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJs3tUWmt4GZURXTAqKYmY9UM,Bowlerama - Diner & Bowling,"Dentro do Clube Geraldo Santana - Rua Luiz de Camões, 337 - Santo Antônio, Porto Alegre - RS, 90620-150, Brazil",Porto Alegre,clube de jogos de tabuleiro,1,nao,alimentos_bebidas,bowling_alley;cocktail_bar;hamburger_restaurant;sports_complex;sports_activity_location;sports_club;bar;american_restaurant;restaurant;food;association_or_organization;point_of_interest;establishment,4.7,2963,OPERATIONAL,http://www.bowlerama.com.br/,,https://maps.google.com/?cid=4896987884703854685&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJYVdfURsbFgcRF6AYERR6dVg,Kalunga,"Av. Tancredo Neves, 148 Shopping da Bahia - Loja 001 - W1 - Caminho das Árvores, Salvador - BA, 41820-908, Brazil",Salvador,board game;loja de card game,1,nao,loja,point_of_interest;store;establishment,4.4,2957,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/bahia/13/horario-de-funcionamento/0164,,https://maps.google.com/?cid=6374135074217566231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJvbx3v38ZbJIRhNniFWkbc0g,Amazon Bowling - Sumaúma Park Shopping (Boliche),"Sumaúma Park Shopping - Av. Noel Nutels, 1762 - Cidade Nova, Manaus - AM, 69095-000, Brazil",Manaus,clube de jogos de tabuleiro,1,nao,alimentos_bebidas,cocktail_bar;spanish_restaurant;sports_complex;sports_activity_location;european_restaurant;sports_club;event_venue;bar;restaurant;food;association_or_organization;point_of_interest;establishment,4.7,2715,OPERATIONAL,https://www.amazonbowling.com.br/,,https://maps.google.com/?cid=5220546531205241220&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJEdYHiiSO9gcRsLO2OAity_8,Leitura,"Av. Daniel de La Touche, 987 - Bequimão, São Luís - MA, 65074-115, Brazil",São Luís,board game;loja de jogos de tabuleiro,1,nao,loja,book_store;store;point_of_interest;establishment,4.6,2421,OPERATIONAL,http://leitura.com/,,https://maps.google.com/?cid=18432016150766728112&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJIZqYx38ZbJIR3IKJjBB6oto,Ri Happy,"Av. Noel Nutels, 1762 - Lj 3113 - 1º PISO - Cidade Nova, Manaus - AM, 69095-000, Brazil",Manaus,loja de jogos de tabuleiro,1,nao,loja,toy_store;store;point_of_interest;establishment,4.5,2393,OPERATIONAL,https://www.rihappy.com.br/,,https://maps.google.com/?cid=15754288657991303900&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJi_f8EZwbbJIRYfbIVXOHPW0,Info Store Grande Circular,"Av. Autaz Mirim, 6100 - São José Operário, Manaus - AM, 69085-000, Brazil",Manaus,loja de card game,1,nao,loja,electronics_store;point_of_interest;store;establishment,4.9,1940,OPERATIONAL,https://www.infostore.com.br/,,https://maps.google.com/?cid=7871596653143717473&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJYVdfURsbFgcRWPhO1JJLzqs,Kalunga Stationery and Computer,"Av. Tancredo Neves, 3133 Shopping - Pernambués, Salvador - BA, 41100-800, Brazil",Salvador,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.4,1847,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/bahia/13/horario-de-funcionamento/0179,,https://maps.google.com/?cid=12379915519687325784&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJl04-ifFdMpIRyo0TBRDGjgs,Kalunga - Porto Velho,"Av. Rio Madeira, 3288 Shopping - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brazil",Porto Velho,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.4,1710,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/rondonia/23/horario-de-funcionamento/0202,,https://maps.google.com/?cid=832820753217064394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJcb6iVfr_sgcRGErKGpZqH_A,Ri Happy,"Av. Nevaldo Rocha, 3775 - Piso 2 - Loja 289 - Tirol, Natal - RN, 59015-900, Brazil",Natal,loja de jogos de tabuleiro,1,nao,loja,toy_store;event_venue;store;point_of_interest;establishment,4.4,1671,OPERATIONAL,,,https://maps.google.com/?cid=17302665486307838488&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJlfZ5m9VFAQcR2q4Jz5leh_I,Ri Happy,"Av. Comendador Gustavo Paiva, 5945 - Piso 2 - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.5,1483,OPERATIONAL,http://www.rihappy.com.br/,,https://maps.google.com/?cid=17476040893731024602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ843zZFWxGgcR54AcOzfbY7g,Kalunga,"Av. Delmiro Gouveia, 400 - Coroa do Meio, Aracaju - SE, 49035-500, Brazil",Aracaju,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.5,1466,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/sergipe/19/horario-de-funcionamento/0183,,https://maps.google.com/?cid=13286704355934503143&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJRcspZi_2zpQRgrUD3Gommbc,Bazaar of Baghdad,"R. Dr. Gabriel Piza, 463 - Santana, São Paulo - SP, 02036-011, Brazil",São Paulo,loja de RPG,1,nao,loja,toy_store;store;point_of_interest;establishment,4.7,1321,OPERATIONAL,http://www.bazardebagda.com.br/,,https://maps.google.com/?cid=13229647620777162114&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJm3xrq8lcMpIR7DEbz8xF2P0,Socibra,"R. Rafael Vaz e Silva, 3091 - Liberdade, Porto Velho - RO, 76803-870, Brazil",Porto Velho,loja de card game,1,nao,loja,point_of_interest;store;establishment,4.3,1206,OPERATIONAL,https://socibra.com/,,https://maps.google.com/?cid=18291446632515580396&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJqSx3FFPwXpMRtKEEGUlVxv0,Ri Happy Shopping Flamboyant,"Av. Dep. Jamel Cecílio, 3.300 - Piso 1 - Jardim Goiás, Goiânia - GO, 74810-907, Brazil",Goiânia,loja de jogos de tabuleiro,1,nao,loja,toy_store;store;point_of_interest;establishment,4.3,1130,OPERATIONAL,https://www.rihappy.com.br/,,https://maps.google.com/?cid=18286397109425185204&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJlSKV4mXk3JQRuyHdf-UFbuY,Itiban Comics Shop,"Av. Silva Jardim, 845 - Rebouças, Curitiba - PR, 80230-000, Brazil",Curitiba,loja de RPG,1,nao,loja,book_store;store;point_of_interest;establishment,4.8,1050,OPERATIONAL,http://www.itibancomicshop.com.br/,,https://maps.google.com/?cid=16604215359412445627&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJiQh2gaqxnZMRt-OlApHfz38,RI HAPPY PANTANAL,"Avenida Historiador Rubens de Mendonça, 3300 - ESC 206 - Bosque da Saúde, Cuiabá - MT, 78050-000, Brazil",Cuiabá,loja de jogos de tabuleiro,1,nao,loja,toy_store;store;point_of_interest;establishment,4.3,859,OPERATIONAL,http://www.rihappy.com.br/,,https://maps.google.com/?cid=9209825576903631799&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJs_8kBd85AQcRwvacwfAzcvM,Lz,"Rua Radialista Alves correia, 52 - B - Benedito Bentes, Maceió - AL, 57084-648, Brazil",Maceió,loja de RPG,1,nao,loja,electronics_store;store;point_of_interest;service;establishment,4.9,845,OPERATIONAL,,,https://maps.google.com/?cid=17542140607694960322&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJi5zbZadgzpQRIYeuK_eqQio,XPlace,"R. Jordânia, 32 - Vila Guilhermina, São Paulo - SP, 03543-000, Brazil",São Paulo,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.7,795,OPERATIONAL,http://www.xplace.com.br/,,https://maps.google.com/?cid=3045184276622378785&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,sim,,
ChIJq5bsnkRNxwcR4RDMjUeQ5aw,Upar Computadores | PCs de Alta Performance & Exclusividades,"Pátio Arvoredo | - R. Ecilda de Queiroz, 200 - Lj 17 - Parque Dois Irmãos, Fortaleza - CE, 60761-285, Brazil",Fortaleza,board game;loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,4.9,743,OPERATIONAL,https://upargames.com/,,https://maps.google.com/?cid=12458522581186384097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJF9PByG3drAcRTTFx8ytTL_Q,RI HAPPY MANAÍRA,"S2-041 - Av. Gov. Flávio Ribeiro Coutinho, 220 - Loja S2-040 e - Manaíra, João Pessoa - PB, 58037-900, Brazil",João Pessoa,loja de jogos de tabuleiro,1,nao,loja,toy_store;store;point_of_interest;establishment,4.5,734,OPERATIONAL,http://www.rihappy.com.br/,,https://maps.google.com/?cid=17595373717392798029&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJAdQ97DFJAQcR4CxMsMI5Qe4,Kalunga,"Av. Menino Marcelo, 3800 - Cidade Universitária, Maceió - AL, 57073-470, Brazil",Maceió,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.4,653,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/alagoas/21/horario-de-funcionamento/0193,,https://maps.google.com/?cid=17168066762857262304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJYbv1mQDj3JQRqO0bfrEP9p4,Manafix Grading System,"Av. Iguaçu, 1280 - Lj 7 - Rebouças, Curitiba - PR, 80250-190, Brazil",Curitiba,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.9,599,OPERATIONAL,https://www.manafix.net/,,https://maps.google.com/?cid=11454359957262822824&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJT4CT4mF3GZURrHdnW8nzVuE,Tutatis Loja de Quadrinhos,"Av. Assis Brasil, 582 - Passo d'Areia, Porto Alegre - RS, 91010-000, Brazil",Porto Alegre,loja de card game,1,nao,loja,book_store;store;point_of_interest;establishment,4.8,535,OPERATIONAL,http://www.lojadequadrinhos.com.br/,,https://maps.google.com/?cid=16237433552678385580&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJC24tQaxFAQcR3D9VwZ1opYA,Blackout Informática e Lan House,"R. Delegado Nataniel Ferreira da Silva, 102 - Poço, Maceió - AL, 57025-030, Brazil",Maceió,loja de card game,1,nao,outro,internet_cafe;service;point_of_interest;establishment,4.9,530,OPERATIONAL,http://bio.site/blackoutt,,https://maps.google.com/?cid=9269930434774777820&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJQ72BFMCNf5ERIZ0dJqpCcvA,LOJÃO DA CHINA,"R. Mal. Deodoro, 170 - Centro, Rio Branco - AC, 69900-068, Brazil",Rio Branco,loja de card game,1,nao,loja,point_of_interest;store;establishment,4.5,505,OPERATIONAL,https://instagram.com/lojaodachinaac?igshid=nf8upo7t952d,lojaodachinaac,https://maps.google.com/?cid=17325984014999067937&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJG1R0tatQzpQRweiB3piW95s,SpellBox,"Rua Tuim, 1038 - Moema, São Paulo - SP, 04514-103, Brazil",São Paulo,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.6,485,OPERATIONAL,http://www.spellbox.com.br/,,https://maps.google.com/?cid=11238616978438613185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,inconclusivo
ChIJ_cdg7SSO9gcRmrBAsjB450A,Ri Happy,"Av. Daniel de La Touche, 987 - Loja 205 - Maranhão Novo, São Luís - MA, 65074-115, Brazil",São Luís,board game;loja de jogos de tabuleiro,1,nao,loja,toy_store;store;point_of_interest;establishment,4.4,484,OPERATIONAL,http://www.rihappy.com.br/,,https://maps.google.com/?cid=4676838888591896730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ8QPAEaEFbJIR3WhdsNGCB0E,Importadora MM,"R. dos Andradas, 201 - Centro, Manaus - AM, 69005-180, Brazil",Manaus,board game;loja de card game,1,nao,loja,toy_store;store;service;point_of_interest;establishment,4.5,435,OPERATIONAL,,,https://maps.google.com/?cid=4685857774420977885&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJmSJuo3f4zpQRDHjNYLgkD6E,Mtg Brasil,"Praça Baronesa da Bocaina, 123 - Alto de Pinheiros, São Paulo - SP, 05440-030, Brazil",São Paulo,loja de jogos de tabuleiro,1,nao,loja,store;point_of_interest;establishment,4.5,431,OPERATIONAL,http://www.mtgbrasil.com.br/,,https://maps.google.com/?cid=11605535139073718284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJJ06a0_yN9gcR7wHiG5eLwAs,Djanira Presentes,"Rua do Arame, 13 - Vinhais, São Luís - MA, 65070-820, Brazil",São Luís,loja de jogos de tabuleiro,1,nao,loja,store;point_of_interest;establishment,4.5,331,OPERATIONAL,,,https://maps.google.com/?cid=846830211069772271&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJDXFDTH5FAQcRQj00dGQCNyo,Atacadão Boa Vista,"R. Boa Vista, 243 - Centro, Maceió - AL, 57020-110, Brazil",Maceió,loja de card game,1,nao,loja,toy_store;home_goods_store;service;point_of_interest;store;establishment,4.5,304,OPERATIONAL,,,https://maps.google.com/?cid=3041902703781625154&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJxUg67XIbFgcRkdXB_4Z9tuA,Brinkarr,"Alameda Euvaldo Luz - Horto Bela Vista, Salvador - BA SHOPPPING BELA VISTA - LOJA 56.1 - Bela Vista, Salvador - BA, 41098-020, Brazil",Boa Vista;Salvador,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,304,OPERATIONAL,,,https://maps.google.com/?cid=16192267529027179921&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJL2fZgtjprAcRT_93T9zIO_g,GeoMatrix,"Av. Gen. Osório, 200 - Centro, João Pessoa - PB, 58010-780, Brazil",João Pessoa,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.1,268,OPERATIONAL,http://www.bombapatch.com.br/,,https://maps.google.com/?cid=17887111193583681359&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJKy8Z1LgYqwcRbOLwDj1qVfY,Bakamoon Comic Store,"Av. Conde da Boa Vista, 50 - Boa Vista, Recife - PE, 50060-001, Brazil",Recife,board game;loja de RPG,1,nao,loja,book_store;store;point_of_interest;establishment,4.8,244,OPERATIONAL,https://www.facebook.com/bakamoonloja,,https://maps.google.com/?cid=17750210316826894956&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
