tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Classes de rendimento total e variação patrimonial mensal familiar,Tipos de despesa,valor_original,valor
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,56.72,56.72
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,51.03,51.03
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,21.77,21.77
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,27.62,27.62
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,2.38,2.38
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,59.14,59.14
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,2.43,2.43
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,98.40,98.4
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,24.24,24.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,67.01,67.01
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,37.52,37.52
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,30.12,30.12
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,56.03,56.03
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,54.69,54.69
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,47.29,47.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,38.86,38.86
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,53.29,53.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,11.29,11.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,46.69,46.69
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,57.94,57.94
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,49.23,49.23
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,48.98,48.98
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,44.09,44.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,26.24,26.24
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,128.35,128.35
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,136.00,136.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 23.850 Reais,3.3 Sanduíches e salgados,73.22,73.22
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,14.77,14.77
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,22.16,22.16
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,17.15,17.15
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,4.94,4.94
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,1.07,1.07
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,6.97,6.97
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,18.22,18.22
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,1.72,1.72
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,35.95,35.95
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,25.77,25.77
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,19.85,19.85
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,28.23,28.23
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,13.98,13.98
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,8.38,8.38
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,65.46,65.46
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,25.53,25.53
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,15.16,15.16
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,30.29,30.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,2.91,2.91
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,13.88,13.88
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,18.47,18.47
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,17.58,17.58
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,10.02,10.02
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,10.73,10.73
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,5.74,5.74
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,28.99,28.99
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 23.850 Reais,3.4 Refrigerantes e outras bebidas não alcoólicas,14.03,14.03
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,3.5 Lanches,65.09,65.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,3.5 Lanches,6.92,6.92
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,3.5 Lanches,4.73,4.73
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,3.5 Lanches,13.59,13.59
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,3.5 Lanches,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,3.5 Lanches,16.82,16.82
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,3.5 Lanches,7.83,7.83
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,3.5 Lanches,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,3.5 Lanches,45.04,45.04
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,3.5 Lanches,27.57,27.57
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,3.5 Lanches,19.40,19.4
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,3.5 Lanches,110.27,110.27
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,3.5 Lanches,127.35,127.35
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,3.5 Lanches,63.54,63.54
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 23.850 Reais,3.5 Lanches,31.44,31.44
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 23.850 Reais,3.5 Lanches,92.28,92.28
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 23.850 Reais,3.5 Lanches,98.31,98.31
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 23.850 Reais,3.5 Lanches,86.14,86.14
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 23.850 Reais,3.5 Lanches,27.09,27.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 23.850 Reais,3.5 Lanches,54.36,54.36
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 23.850 Reais,3.5 Lanches,84.35,84.35
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 23.850 Reais,3.5 Lanches,27.48,27.48
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 23.850 Reais,3.5 Lanches,15.63,15.63
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 23.850 Reais,3.5 Lanches,46.64,46.64
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 23.850 Reais,3.5 Lanches,20.01,20.01
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 23.850 Reais,3.5 Lanches,31.53,31.53
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 23.850 Reais,3.5 Lanches,36.71,36.71
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 23.850 Reais,3.5 Lanches,48.14,48.14
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",22.70,22.7
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",33.99,33.99
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",27.44,27.44
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",7.81,7.81
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",12.98,12.98
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",934.01,934.01
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",2.28,2.28
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",11.42,11.42
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",2.52,2.52
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",3.76,3.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",53.29,53.29
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",29.14,29.14
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",16.72,16.72
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",61.97,61.97
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",16.86,16.86
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",17.76,17.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",22.28,22.28
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",108.47,108.47
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",4.34,4.34
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",5.84,5.84
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",10.76,10.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",9.16,9.16
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 23.850 Reais,"3.6 Cervejas, chopes e outras bebidas alcoólicas",12.89,12.89
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,1.02,1.02
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,4.53,4.53
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,27,Alagoas,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,28,Sergipe,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,29,Bahia,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,1.76,1.76
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,31,Minas Gerais,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,0.51,0.51
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,32,Espírito Santo,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,33,Rio de Janeiro,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,0.32,0.32
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,35,São Paulo,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,1.52,1.52
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,41,Paraná,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,1.21,1.21
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,42,Santa Catarina,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,0.36,0.36
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,43,Rio Grande do Sul,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,1.80,1.8
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,50,Mato Grosso do Sul,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,0.20,0.2
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,51,Mato Grosso,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,52,Goiás,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,0.85,0.85
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,53,Distrito Federal,2018,Mais de 23.850 Reais,3.8 Alimentação fora do domicílio - light e diet,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Brasil,1,Brasil,2018,Mais de 23.850 Reais,3.9 Outras,37.40,37.4
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,11,Rondônia,2018,Mais de 23.850 Reais,3.9 Outras,11.30,11.3
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,12,Acre,2018,Mais de 23.850 Reais,3.9 Outras,0.43,0.43
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,13,Amazonas,2018,Mais de 23.850 Reais,3.9 Outras,1.99,1.99
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,14,Roraima,2018,Mais de 23.850 Reais,3.9 Outras,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,15,Pará,2018,Mais de 23.850 Reais,3.9 Outras,3.82,3.82
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,16,Amapá,2018,Mais de 23.850 Reais,3.9 Outras,24.09,24.09
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,17,Tocantins,2018,Mais de 23.850 Reais,3.9 Outras,-,0.0
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,21,Maranhão,2018,Mais de 23.850 Reais,3.9 Outras,23.58,23.58
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,22,Piauí,2018,Mais de 23.850 Reais,3.9 Outras,112.79,112.79
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,23,Ceará,2018,Mais de 23.850 Reais,3.9 Outras,26.47,26.47
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,24,Rio Grande do Norte,2018,Mais de 23.850 Reais,3.9 Outras,39.06,39.06
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,25,Paraíba,2018,Mais de 23.850 Reais,3.9 Outras,17.57,17.57
6972,1201,Despesa monetária e não monetária média mensal familiar,Reais,Unidade da Federação,26,Pernambuco,2018,Mais de 23.850 Reais,3.9 Outras,42.52,42.52
