tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,86855,86855.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,223684,223684.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,248156,248156.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",110113,110113.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",105429,105429.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",135990,135990.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",36264,36264.0
2611,641,Receita bruta - outras atividades,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",38596,38596.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,1. Total,18174570,18174570.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,1. Total,16720604,16720604.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,1. Total,19463921,19463921.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,1. Total,26698663,26698663.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,1. Total,31572788,31572788.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,10965405,10965405.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,10842432,10842432.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,11566566,11566566.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,16730034,16730034.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,18966596,18966596.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",1517697,1517697.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",1175865,1175865.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",1307535,1307535.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",1819299,1819299.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",2401776,2401776.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,7716740,7716740.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,5590158,5590158.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,7319785,7319785.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,10863110,10863110.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,11793503,11793503.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,5280885,5280885.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,3654859,3654859.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,4839760,4839760.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,7816193,7816193.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,7854879,7854879.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",1030618,1030618.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",614276,614276.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",745368,745368.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",1156275,1156275.0
2611,642,Deduções,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",1335757,1335757.0
