tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,1. Total,4601211,4601211.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,1. Total,5471495,5471495.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,2517026,2517026.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,1956972,1956972.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2147725,2147725.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,2754260,2754260.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,3311205,3311205.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",229394,229394.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",173075,173075.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",200579,200579.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",260915,260915.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",329108,329108.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,1422400,1422400.0
