cidade,data,venda_indice,venda_var_mensal_pct,venda_var_12m_pct,venda_preco_m2,locacao_indice,locacao_var_mensal_pct,locacao_var_12m_pct,locacao_preco_m2,rentabilidade_aluguel_mensal_pct
Brasília,2020-11-01,89.82271119922923,-0.07432091607593172,-3.933603734377067,7443.033527167775,95.59059825798202,0.2036465193345105,-0.6270357661625425,34.44339930020737,0.4600289968422596
Brasília,2020-12-01,87.81854079208681,-2.231251295340131,-6.60448058071551,7276.960745180245,95.68692409401767,0.1007691528152943,0.03174667656964392,34.47810762188298,0.4701071866637995
Brasília,2021-01-01,86.72814887976321,-1.2416420296770037,-10.053475657949063,7186.606942084989,96.63752228695523,0.9934462853080639,-0.4658341481789452,34.82062910129709,0.49216794169522043
Brasília,2021-02-01,85.1736764426685,-1.792350531140452,-11.642517357611236,7057.797754387552,96.49321310252482,-0.1493303853568384,-2.1223415488029196,34.768631321676445,0.5007107035897862
Brasília,2021-03-01,84.96174124942661,-0.248827104914906,-11.314677432918485,7040.23604056456,96.05498336061054,-0.45415602592553395,-2.9754975786655202,34.61072748739721,0.5002195351133857
Brasília,2021-04-01,84.33968503925801,-0.7321603830392265,-11.696730512593268,6988.690221403098,94.80026962803375,-1.3062453281224684,-3.1710694701281184,34.15862647656389,0.49743182416346293
Brasília,2021-05-01,84.65828198531737,0.3777544887807682,-11.330303843137369,7015.09031242143,92.88915872669153,-2.0159340356739497,-2.695470936358224,33.4700110993041,0.485503564130631
Brasília,2021-06-01,85.342461612285,0.8081662076325768,-9.162248711437837,7071.783901761327,91.52836623228936,-1.4649637407160188,-4.043521048891496,32.97968757268568,0.4744188506962117
Brasília,2021-07-01,86.25401067374018,1.0681072987985596,-6.394461638328297,7147.3181417713,92.09339709753101,0.6173286910941433,-3.1402305453951507,33.18328064630508,0.4721245588935333
Brasília,2021-08-01,87.13151720187831,1.0173515657809107,-2.9973934219027276,7220.031494797953,93.52273359462033,1.552051007061439,-2.48961831393687,33.698302087752076,0.4744546862260472
Brasília,2021-09-01,90.44370779481957,3.801369124868015,0.42032019828139866,7494.491542846949,95.4710190562108,2.0832212518888005,-0.6526073364126139,34.40031227836981,0.4660044517857803
Brasília,2021-10-01,94.2513703469606,4.209980600064611,4.852459481219484,7810.008182874289,96.15718131514302,0.7187126163681334,0.7975719619850885,34.647551662784494,0.4497807359085277
Brasília,2021-11-01,94.41024185115106,0.16856147937756027,5.1073170589858385,7823.17284820685,97.97748240740016,1.8930474743132697,2.4969863071432563,35.30344626444822,0.45749926044583966
Brasília,2021-12-01,92.18867381042304,-2.353100677605058,4.9763216046628145,7639.085714905479,98.69547514941556,0.7328140347900636,3.1441611107091427,35.562154873438665,0.47232395910855723
Brasília,2022-01-01,88.54640414986609,-3.9508862748659612,2.0964995720405,7337.274125870033,100.42301531678565,1.750374234233898,3.917208285400564,36.18462566948169,0.49555814610476173
Brasília,2022-02-01,86.26281824550347,-2.578970796485003,1.278730528402261,7148.047968905795,100.34371270534534,-0.0789685623262315,3.9904356783407424,36.156051190807375,0.5089439209095514
Brasília,2022-03-01,84.04982959124736,-2.565402683642859,-1.0733203495701726,6964.671754483407,100.73947676570758,0.3944084284825955,4.876887425518017,36.2986537041104,0.524211158722651
Brasília,2022-04-01,83.48543224008331,-0.6715032664656673,-1.0128716970866924,6917.90375615344,100.22533975826222,-0.5103629917009522,5.722631540516421,36.113398809118934,0.5247947831469217
Brasília,2022-05-01,84.8933554232988,1.6864297703659936,0.2776732913410518,7034.569344582478,100.10350446427708,-0.12156136789258642,7.766617586463842,36.069498867534065,0.5141711888033232
Brasília,2022-06-01,85.3901333947262,0.585178862291813,0.05585939465606593,7075.734157440235,100.36504576919721,0.2612708778976458,9.65458021448924,36.16373796387855,0.5122145948513974
Brasília,2022-07-01,85.02464151118143,-0.42802589598407437,-1.425289274036079,7045.448182915401,100.44431421239187,0.07898012957314737,9.067878238889238,36.19230013098092,0.5148862337467809
Brasília,2022-08-01,84.20740447575487,-0.9611766905469166,-3.355975908635278,6977.728977236658,100.38435330442279,-0.05969567161591138,7.3368468243716345,36.17069489434448,0.5190897797095487
Brasília,2022-09-01,84.09537098842267,-0.13304469842013722,-7.019102778049224,6968.445478762318,100.40546840648085,0.02103425619930377,5.168531140706456,36.17830313097762,0.5204629111516541
Brasília,2022-10-01,84.37324100397018,0.33042248613870395,-10.480621455822646,6991.470789558464,100.73548131683644,0.32868021592167285,4.761266853994628,36.297214055825314,0.5214174747111886
Brasília,2022-11-01,84.81657740347595,0.5254466869240026,-10.161677652304569,7028.207241189459,101.16681844597097,0.4281878872230527,3.255172474537815,36.45263432981178,0.5209728638903617
Brasília,2022-12-01,84.99694530132234,0.21265642091212733,-7.801097696545433,7043.15317516286,100.64357836274306,-0.5172052371177016,1.9738526111539034,36.26409939599063,0.5154565601689811
Brasília,2023-01-01,85.87024388618227,1.0274470238477384,-3.022325174441176,7115.517842846109,99.948620672314,-0.6905136937045975,-0.4723963356160654,36.01369082376266,0.5064037013520352
Brasília,2023-02-01,85.91672748282542,0.05413236825642098,-0.4012050263568656,7119.369641168149,99.82601981844847,-0.12266387774122478,-0.5159196056628401,35.9695150340805,0.505593902030677
Brasília,2023-03-01,86.46727326859607,0.640789985722745,2.87620294901878,7164.989848875341,98.78352943202833,-1.0443072741116,-1.9415897287497819,35.593882772116935,0.4978262199951372
Brasília,2023-04-01,86.1197858979015,-0.4018715492683178,3.155465075921793,7136.195793164748,98.13940564846291,-0.6520558510805463,-2.0812442390621633,35.36179077687459,0.4966424852529302
Brasília,2023-05-01,86.30149162949691,0.2109918524540122,1.6587119205935474,7151.252584863491,97.03105826520873,-1.1293601952556132,-3.069269368251526,34.962428787511,0.4894263790418042
Brasília,2023-06-01,86.55880750513808,0.2981592447391934,1.3686289784904382,7172.574705559912,97.37996313926723,0.35958061294649735,-2.9742253461375157,35.08814690324611,0.4893840594702085
Brasília,2023-07-01,86.23051209443958,-0.3792744148872651,1.4182601206258028,7145.370964813048,97.79446223762383,0.4256513198344525,-2.6381303865193106,35.23750006364523,0.49357938926381856
Brasília,2023-08-01,85.77770580825734,-0.5251114427875847,1.8648019640061353,7107.849804247193,98.80492035843073,1.0332467684639024,-1.573385586499032,35.601590394340306,0.5020153627728752
Brasília,2023-09-01,85.18440352275334,-0.6916742292341516,1.294997003438625,7058.686638898545,99.73202211694735,0.938315374531351,-0.6707267046523024,35.935645590588074,0.5101316977699275
Brasília,2023-10-01,83.94858173969428,-1.4507606227810999,-0.5033103614639156,6956.281992655894,96.32009605315679,-3.4210938386365797,-4.383148028838257,34.70625343341418,0.49871876389802944
Brasília,2023-11-01,82.89447216819983,-1.2556609649023054,-2.2661905185499154,6868.934675065585,92.884084171162,-3.5672845260645625,-8.18720446292619,33.46818262510725,0.48591324621112647
Brasília,2023-12-01,81.54100985066147,-1.6327534057905213,-4.065952533246053,6756.781910216925,92.19150688479766,-0.7456361254400634,-8.398023615060811,33.218631764926194,0.49243956652974114
Brasília,2024-01-01,81.4273862294621,-0.13934536916756501,-5.173919923424231,6747.366647520286,95.48976322774612,3.577614093096404,-4.461149553215382,34.407066216481994,0.5137220441853596
Brasília,2024-02-01,80.93246688256176,-0.6078045358175466,-5.801269143147946,6706.355846988418,98.13636699470054,2.77160993754082,-1.6925976081395122,35.36069588295426,0.5340322637669144
Brasília,2024-03-01,80.37465996089767,-0.6892251566648633,-7.046149459082307,6660.133955395509,98.83702730483944,0.7139660164684258,0.054156672796268346,35.613159234745304,0.5419422804948415
Brasília,2024-04-01,78.81419317432041,-1.9414909964613591,-8.48305955177613,6530.828054299238,99.378338330592,0.5476803992526147,1.2624212200417873,35.808205527428626,0.5558173984973807
Brasília,2024-05-01,77.76273654755681,-1.3340955282483136,-9.894099071425133,6443.7005692692455,99.82091424564346,0.4453444507989124,2.8752195743443343,35.967675383675704,0.5655529447287426
Brasília,2024-06-01,77.14659464679843,-0.7923356714453766,-10.873778335937612,6392.644831097797,98.10692070688641,-1.7170685639476213,0.7465165771109783,35.35008573647988,0.5587788344767525
Brasília,2024-07-01,77.61720535288066,0.6100213602905358,-9.988699512912124,6431.641330055002,95.07826969607959,-3.087092112344969,-2.7774502557663894,34.258796028001825,0.5361865807998771
Brasília,2024-08-01,78.21888953942548,0.7751943448740528,-8.812098898667697,6481.499049928171,95.03971646882319,-0.040548936554729575,-3.8107453312534068,34.24490445053602,0.5299547174717225
Brasília,2024-09-01,79.41034042212671,1.5232265373707365,-6.7783101857188495,6580.22696347611,95.57452201011421,0.5627179469400723,-4.168671223729914,34.43760667379166,0.5240204075461674
Brasília,2024-10-01,80.2276314605594,1.0291997667912778,-4.432415893186514,6647.950644038542,97.81542260033223,2.344663141481229,1.5524554152751335,35.24505254428034,0.532814442277289
Brasília,2024-11-01,80.85135015117532,0.7774362514024302,-2.4647264933165047,6699.634222320639,98.49604511329991,0.6958233117784207,6.041897266055263,35.49029583613199,0.5328177107779068
Brasília,2024-12-01,80.31545189783174,-0.6628191766019587,-1.502995799382767,6655.22776193291,99.21770325249386,0.7326772748731392,7.6213054815083225,35.75032516850858,0.5408488621268437
