place_id,nome,endereco,capital_busca,termo_busca
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Natal,board game café
ChIJTXNbNLb_sgcR9gkUZh880X4,Turno Extra Jogos de Mesa,"Praia Shopping - Av. Engenheiro Roberto Freire, 3132 - Capim Macio, Natal - RN, 59082-400, Brasil",Natal,board game café
ChIJnXpytm35sgcR4Va4hKRdd_Y,Diversão na Mesa - Aluguel de Jogos de Tabuleiro,"Av. Abel Cabral - Nova Parnamirim, Parnamirim - RN, 59151-250, Brasil",Natal,board game café
ChIJ1S2JbVz_sgcRhJDPIt6lg5c,Vem pra Mesa Game Center,"Shopping Via Direta - Av. Sen. Salgado Filho, 2233 - Loja 624 - Lagoa Nova, Natal - RN, 59076-000, Brasil",Natal,board game café
ChIJ1S2JbVz_sgcRhJDPIt6lg5c,Vem pra Mesa Game Center,"Shopping Via Direta - Av. Sen. Salgado Filho, 2233 - Loja 624 - Lagoa Nova, Natal - RN, 59076-000, Brasil",Natal,café de jogos de tabuleiro
ChIJTXNbNLb_sgcR9gkUZh880X4,Turno Extra Jogos de Mesa,"Praia Shopping - Av. Engenheiro Roberto Freire, 3132 - Capim Macio, Natal - RN, 59082-400, Brasil",Natal,café de jogos de tabuleiro
ChIJTXNbNLb_sgcR9gkUZh880X4,Turno Extra Jogos de Mesa,"Praia Shopping - Av. Engenheiro Roberto Freire, 3132 - Capim Macio, Natal - RN, 59082-400, Brasil",Natal,bar de jogos de tabuleiro
ChIJnXpytm35sgcR4Va4hKRdd_Y,Diversão na Mesa - Aluguel de Jogos de Tabuleiro,"Av. Abel Cabral - Nova Parnamirim, Parnamirim - RN, 59151-250, Brasil",Natal,bar de jogos de tabuleiro
ChIJ1S2JbVz_sgcRhJDPIt6lg5c,Vem pra Mesa Game Center,"Shopping Via Direta - Av. Sen. Salgado Filho, 2233 - Loja 624 - Lagoa Nova, Natal - RN, 59076-000, Brasil",Natal,bar de jogos de tabuleiro
ChIJ9bnWpaH4sgcRwZlibnpIPSI,Império Gamer - Natal/RN,"R. Camilo de Paula, 306 A - Tirol, Natal - RN, 59015-340, Brasil",Natal,bar de jogos de tabuleiro
ChIJoTlvBfMbFgcRHvuCKHBQrXQ,São Jogue,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brasil",Natal,bar de jogos de tabuleiro
ChIJ_aHh-XoAswcRN6Xwp5r0PUg,Ávalon - Experiência Medieval - Restaurante & Pub,"R. Dr. Manoel Augusto Bezerra de Araújo, 500 - Ponta Negra, Natal - RN, 59090-430, Brasil",Natal,bar de jogos de tabuleiro
ChIJo8SwigUAswcR5HcYE6Aw4nU,Hobby Bar,"Rua Segundo Wanderley, 1164 - L6 - Barro Vermelho, Natal - RN, 59030-335, Brasil",Natal,bar de jogos de tabuleiro
ChIJ2_9lOAkAswcRQungTOiq-AU,Magic Games,"Av. Roberto Freire, 340, Shopping Cidade Jardim - Capim Macio, Natal - RN, 59080-900, Brasil",Natal,jogos de tabuleiro
ChIJ1S2JbVz_sgcRhJDPIt6lg5c,Vem pra Mesa Game Center,"Shopping Via Direta - Av. Sen. Salgado Filho, 2233 - Loja 624 - Lagoa Nova, Natal - RN, 59076-000, Brasil",Natal,jogos de tabuleiro
ChIJnXpytm35sgcR4Va4hKRdd_Y,Diversão na Mesa - Aluguel de Jogos de Tabuleiro,"Av. Abel Cabral - Nova Parnamirim, Parnamirim - RN, 59151-250, Brasil",Natal,jogos de tabuleiro
ChIJTXNbNLb_sgcR9gkUZh880X4,Turno Extra Jogos de Mesa,"Praia Shopping - Av. Engenheiro Roberto Freire, 3132 - Capim Macio, Natal - RN, 59082-400, Brasil",Natal,jogos de tabuleiro
ChIJPW6-fPz_sgcRm7fEC1pFKis,Plug Matriz,"R. Alberto Silva, 1312 - Lagoa Seca, Natal - RN, 59022-100, Brasil",Natal,jogos de tabuleiro
ChIJ9bnWpaH4sgcRwZlibnpIPSI,Império Gamer - Natal/RN,"R. Camilo de Paula, 306 A - Tirol, Natal - RN, 59015-340, Brasil",Natal,jogos de tabuleiro
ChIJ3XfHkjH5sgcRl222urfYAjY,"Torre do Papel - Geek, Cards e RPGs","Largo Interventor Ubaldo Bezerra., 1956 - Candelária, Natal - RN, 59064-620, Brasil",Natal,jogos de tabuleiro
ChIJoQhH9KaqswcR7Tgn6Sa_Rsg,Mundo das Sinucas - Loja 1,"R. Amaro Barreto, 1221 - Alecrim, Natal - RN, 59040-450, Brasil",Natal,jogos de tabuleiro
ChIJwxy21gBRzpQR_H0EEtBoaqw,LudoStation,"R. Joaquim Nabuco, 66 - Lj 02 - Brooklin, São Paulo - SP, 04621-000, Brasil",Natal,jogos de tabuleiro
ChIJV0M0LgEBswcR8dAvh7gatpg,O MUNDO DAS SINUCAS LOJA II,"Av. Rio Branco, 199 - Ribeira, Natal - RN, 59012-000, Brasil",Natal,jogos de tabuleiro
ChIJoTlvBfMbFgcRHvuCKHBQrXQ,São Jogue,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brasil",Natal,jogos de tabuleiro
ChIJBUiYdKWqswcRBLyeERuzHUw,Casa da Sinuca,"R. Sátiro Dias, 1419 - Alecrim, Natal - RN, 59040-240, Brasil",Natal,jogos de tabuleiro
ChIJv6sZoA6rswcRqiFOGPI6k4M,Juninho FF,"Rua José Edilson Batista - Nossa Sra. da Apresentação, Natal - RN, 59115-535, Brasil",Natal,jogos de tabuleiro
ChIJjR_UGX__sgcREg4QBgYfJJw,Livraria Leitura,"Av. Sen. Salgado Filho, 2234 - Candelária, Natal - RN, 59064-900, Brasil",Natal,jogos de tabuleiro
ChIJkaqD3eT_sgcR_MysgZPZmB0,Qi+4 Jogos Inteligentes,"Prédio do NIT, 1º - Av. Sen. Salgado Filho, 1559 - Andar, Sala 01 - Tirol, Natal - RN, 59015-000, Brasil",Natal,jogos de tabuleiro
ChIJXw5HhL-rswcRIBxUozDlTlI,Cabaré,"R. Santa Luzia - Igapó, Natal - RN, 59104-290, Brasil",Natal,jogos de tabuleiro
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,ludobar
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,ludobar
ChIJeQSBxIB5GZURF_5nVdRIpoA,Ludoteca Básica,"R. Dr. Júlio Bocaccio, 64 - Santo Antônio, Porto Alegre - RS, 90640-020, Brasil",Porto Alegre,ludobar
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,ludobar
ChIJc6LYVAd5GZURtPeFIuwNdAg,Nerdz,"R. Sarmento Leite, 627 - Centro Histórico, Porto Alegre - RS, 90050-170, Brasil",Porto Alegre,luderia
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,luderia
ChIJE1UxnhN3GZURqblAoNB7yfo,Ilusões Industriais Bourbon Country,"Av. Túlio de Rose, 80 No 2o andar próximo as esdadas rolante - Passo d'Areia, Porto Alegre - RS, 91340-110, Brasil",Porto Alegre,luderia
ChIJV8oXhgV5GZURziXuQ4QUGCg,Ilusões Industriais,"R. Riachuelo, 1334 - Lj 6 - Centro Histórico, Porto Alegre - RS, 90010-273, Brasil",Porto Alegre,luderia
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,luderia
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,luderia
ChIJmyUFzQt5GZURq_vc-kMrlGI,Jogos Fantásticos e Onde Habitam - Aluguel de Jogos de Tabuleiro em Porto Alegre,"Av. Praia de Belas, 733 - Praia de Belas, Porto Alegre - RS, 90110-001, Brasil",Porto Alegre,luderia
ChIJ5zKpvKN5GZUR6AxgANEs1ak,Nerdz Cards,"R. Sarmento Leite, 641 - Centro Histórico, Porto Alegre - RS, 90050-170, Brasil",Porto Alegre,luderia
ChIJeQSBxIB5GZURF_5nVdRIpoA,Ludoteca Básica,"R. Dr. Júlio Bocaccio, 64 - Santo Antônio, Porto Alegre - RS, 90640-020, Brasil",Porto Alegre,luderia
ChIJNUqwIxR5GZUR0IdZDZeBNuc,Pimponeta Brinquedoteca,"R. Silveiro, 263 - Menino Deus, Porto Alegre - RS, 90850-000, Brasil",Porto Alegre,ludoteca
ChIJeQSBxIB5GZURF_5nVdRIpoA,Ludoteca Básica,"R. Dr. Júlio Bocaccio, 64 - Santo Antônio, Porto Alegre - RS, 90640-020, Brasil",Porto Alegre,ludoteca
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,ludoteca
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,ludoteca
ChIJ33-Qz-Z5GZURZOEE6W88OkI,Pulo do Gato Quintal de Infâncias,"R. Vicente da Fontoura, 1164 - Santana, Porto Alegre - RS, 90620-132, Brasil",Porto Alegre,ludoteca
ChIJmyUFzQt5GZURq_vc-kMrlGI,Jogos Fantásticos e Onde Habitam - Aluguel de Jogos de Tabuleiro em Porto Alegre,"Av. Praia de Belas, 733 - Praia de Belas, Porto Alegre - RS, 90110-001, Brasil",Porto Alegre,ludoteca
ChIJ4TDIw5iDGZURIJBiOafxUPw,Casa Lúdica | Loja de Brinquedos Educativos em Porto Alegre - Zona Sul,"Av. Wenceslau Escobar, 1437 - Vila Assunção, Porto Alegre - RS, 91900-605, Brasil",Porto Alegre,ludoteca
ChIJqfBIGO55GZURH4uUeRPp95E,Wow Park,"Av. Diário de Notícias, 300 - Cristal, Porto Alegre - RS, 90810-080, Brasil",Porto Alegre,ludoteca
ChIJEbwbSLR5GZURBPqQavE4h3U,ViraLua Essência dos Brinquedos,"Av. Cristóvão Colombo, 1336 - Floresta, Porto Alegre - RS, 90560-001, Brasil",Porto Alegre,ludoteca
ChIJT1C0IqZ3GZURdYjywA4k4Kg,Casa lúdica shopping Iguatemi,"Av. João Wallig, 1800 - Passo d'Areia, Porto Alegre - RS, 91349-900, Brasil",Porto Alegre,ludoteca
ChIJCUw8d9J5GZURs0u7s4lBAJM,Weiss British Pub,"Av. Benjamin Constant, 1173 - São Geraldo, Porto Alegre - RS, 90550-002, Brasil",Porto Alegre,quiz bar
ChIJG7V5grN5GZUR3u7aU9P43Hw,Capone Drinkeria,"R. Castro Alves, 447 - Independência, Porto Alegre - RS, 90430-131, Brasil",Porto Alegre,quiz bar
ChIJ376o2QMrCgEREW6UPr-oVV0,Mulligan Resto Pub,"Av. Dr. Nilo Peçanha, 3228 - Jardim Europa, Porto Alegre - RS, 90470-000, Brasil",Porto Alegre,quiz bar
ChIJ14EN8Kd5GZURHBv4V9HsGDw,Ninkasi Bar,"R. João Alfredo, 557 - Cidade Baixa, Porto Alegre - RS, 90050-230, Brasil",Porto Alegre,quiz bar
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,quiz bar
ChIJJdZzNAB5GZURkYcyBk7x9OE,Alcatraz Bar Porto Alegre,"R. Alm. Barroso, 355 - Floresta, Porto Alegre - RS, 90220-021, Brasil",Porto Alegre,quiz bar
ChIJ-YI0GoB5GZURaHx2Zjct0HA,Dry Moments & Drinks,"Av. Nova York, 48 - Auxiliadora, Porto Alegre - RS, 90550-070, Brasil",Porto Alegre,quiz bar
ChIJQRxxxV15GZURLYiqREJXY3k,Guava - Poa,"R. Auxiliadora, 260 - Auxiliadora, Porto Alegre - RS, 91540-120, Brasil",Porto Alegre,quiz bar
ChIJT7pnzXqCGZUROMEoKA8AW-w,Hidden BrewPub,"R. Gregório da Fonseca, 680 - Nonoai, Porto Alegre - RS, 90830-260, Brasil",Porto Alegre,quiz bar
ChIJyfRSWFJ4GZURDqHy6jeJrS0,Shamrock Irish Pub,"R. Vieira de Castro, 32 - Farroupilha, Porto Alegre - RS, 90040-320, Brasil",Porto Alegre,quiz bar
ChIJ1TsfDQB5GZURgF65pRWt-ZI,Porto Carioca Bar,"R. da República, 188 - Cidade Baixa, Porto Alegre - RS, 90050-320, Brasil",Porto Alegre,quiz bar
ChIJT-p-do55GZUR4JhRfa3uWVM,Chipp's Bar,"Av. Getúlio Vargas, 254 - Menino Deus, Porto Alegre - RS, 90150-000, Brasil",Porto Alegre,quiz bar
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,quiz bar
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,board game bar
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,board game bar
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,board game bar
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,board game café
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,café de jogos de tabuleiro
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,bar de jogos de tabuleiro
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,bar de jogos de tabuleiro
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,bar de jogos de tabuleiro
ChIJeQSBxIB5GZURF_5nVdRIpoA,Ludoteca Básica,"R. Dr. Júlio Bocaccio, 64 - Santo Antônio, Porto Alegre - RS, 90640-020, Brasil",Porto Alegre,bar de jogos de tabuleiro
ChIJc6LYVAd5GZURtPeFIuwNdAg,Nerdz,"R. Sarmento Leite, 627 - Centro Histórico, Porto Alegre - RS, 90050-170, Brasil",Porto Alegre,jogos de tabuleiro
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Porto Alegre,jogos de tabuleiro
ChIJRwi-IMcEFgcR2QL8OciGdQ0,PlayGround Game Store,"Shopping Boulevard das Orquídeas - Av. Paulo VI, 1535 - Lj 101 - Pituba, Salvador - BA, 41810-000, Brasil",Porto Alegre,jogos de tabuleiro
ChIJE1UxnhN3GZURqblAoNB7yfo,Ilusões Industriais Bourbon Country,"Av. Túlio de Rose, 80 No 2o andar próximo as esdadas rolante - Passo d'Areia, Porto Alegre - RS, 91340-110, Brasil",Porto Alegre,jogos de tabuleiro
ChIJV3qt0E15GZURrImpTTdxeUs,Sapo Balseiro,"Rua Fernandes Vieira, 608 - Apto 16 - Bom Fim, Porto Alegre - RS, 90035-091, Brasil",Porto Alegre,jogos de tabuleiro
ChIJV8oXhgV5GZURziXuQ4QUGCg,Ilusões Industriais,"R. Riachuelo, 1334 - Lj 6 - Centro Histórico, Porto Alegre - RS, 90010-273, Brasil",Porto Alegre,jogos de tabuleiro
ChIJmyUFzQt5GZURq_vc-kMrlGI,Jogos Fantásticos e Onde Habitam - Aluguel de Jogos de Tabuleiro em Porto Alegre,"Av. Praia de Belas, 733 - Praia de Belas, Porto Alegre - RS, 90110-001, Brasil",Porto Alegre,jogos de tabuleiro
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Porto Alegre,jogos de tabuleiro
ChIJRcoj20fVG5URBISzTJ70bH0,Masmorra,"Av. Brasilia, 258 - Coronel Nassuca, Guaíba - RS, 92701-710, Brasil",Porto Alegre,jogos de tabuleiro
ChIJ4TDIw5iDGZURIJBiOafxUPw,Casa Lúdica | Loja de Brinquedos Educativos em Porto Alegre - Zona Sul,"Av. Wenceslau Escobar, 1437 - Vila Assunção, Porto Alegre - RS, 91900-605, Brasil",Porto Alegre,jogos de tabuleiro
ChIJt6eeMB95GZURSew3ja0AxJA,Casa do Xadrez Porto Alegre,"R. Gonçalo de Carvalho, 209 - Sl 401 B - Floresta, Porto Alegre - RS, 90035-170, Brasil",Porto Alegre,jogos de tabuleiro
ChIJeQSBxIB5GZURF_5nVdRIpoA,Ludoteca Básica,"R. Dr. Júlio Bocaccio, 64 - Santo Antônio, Porto Alegre - RS, 90640-020, Brasil",Porto Alegre,jogos de tabuleiro
ChIJ0wN_xE15GZUR6XmCUCQxtnU,Twin Games,"Rua Jaime Telles, 62 - Sl 101 - Petrópolis, Porto Alegre - RS, 90460-030, Brasil",Porto Alegre,jogos de tabuleiro
ChIJR5SRYbt5GZURvDnVjioF-mE,Centro Cultural Vila Flores,"R. São Carlos, 753 - Floresta, Porto Alegre - RS, 90220-120, Brasil",Porto Alegre,jogos de tabuleiro
ChIJSwgnWpl3GZUR0DOqz6-HiHk,Superlegal,"Avenida João Wallig, 1800 - Loja 1225, 1226 e 1303, 1304 Shopping Iguatemi Jardim - Passo d'Areia, Porto Alegre - RS, 91349-900, Brasil",Porto Alegre,jogos de tabuleiro
ChIJW5h5saN4GZURamqMy4PvK1U,Jogos Boole,"Av. Capivari, 165 - Cristal, Porto Alegre - RS, 90810-070, Brasil",Porto Alegre,jogos de tabuleiro
ChIJsQAebvp4GZURq9U8W7FqO1c,RI HAPPY,"Av. Borges de Medeiros, 1181 - Piso 1 - Praia de Belas, Porto Alegre - RS, 90110-001, Brasil",Porto Alegre,jogos de tabuleiro
ChIJLQoG2xF5GZUR4YH8-IRYoRs,Livraria Leitura,"Nível Guaíba - Av. Diário de Notícias, 300 - Lj 2025 - Cristal, Porto Alegre - RS, 90810-080, Brasil",Porto Alegre,jogos de tabuleiro
ChIJt1KJ1xN5GZURehW5fkSmbgI,Casa de Cultura Mario Quintana (CCMQ),"R. dos Andradas, 736 - Centro Histórico, Porto Alegre - RS, 90020-004, Brasil",Porto Alegre,jogos de tabuleiro
ChIJvfck8qB4GZURXlox7bJj4PA,Superlegal Brinquedos,"Cristal, Porto Alegre - RS, 90810-080, Brasil",Porto Alegre,jogos de tabuleiro
ChIJPX9w-9BcMpIRGuHLC2Bokno,Forfun Club & Store,"Av. Calama, 4920 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-442, Brasil",Porto Velho,ludobar
ChIJN4eUcQBFMpIR1PQPEHy1SLg,Bee's Rocket - Pokémon Club,"R. César Guerra Peixe, 5777 - Igarapé, Porto Velho - RO, 76824-220, Brasil",Porto Velho,ludobar
ChIJ2wPNoKddMpIRXDL-BhDhPcY,Hollywoodland Pub,"Av. Carlos Gomes, 2591 - São Cristóvão, Porto Velho - RO, 76804-021, Brasil",Porto Velho,ludobar
ChIJCTbSUsVcMpIREnhUBIAW2JA,Strike364 - Boliche & Lounge Bar - Porto Velho,"Av. Pinheiro Machado, 1500 - Centro, Porto Velho - RO, 76820-838, Brasil",Porto Velho,ludobar
ChIJO9bPE0GdEZURRD6c41YpCRI,Beer & Boards,"R. Gen. Abreu, 342 - Cidade Nova, Rio Grande - RS, 96202-570, Brasil",Porto Velho,ludobar
ChIJq_SRSCBdMpIRdWsaqYv33dQ,Tacos Lounge Bar,"R. Joaquim Nabuco, 2699 - Olaria, Porto Velho - RO, 76801-261, Brasil",Porto Velho,ludobar
ChIJ4Zqy0mJbMpIRJpTc07jkgjo,Onyx Snooker Bar,"Av. Guaporé, 3066 - Tiradentes, Porto Velho - RO, 76829-726, Brasil",Porto Velho,ludobar
ChIJMbKFl8NcMpIRo5zkyWGB8BM,Pub Bar Informal,"R. Brasília, 1962 - Km 1, Porto Velho - RO, 76804-098, Brasil",Porto Velho,ludobar
ChIJTaG5ALpZzpQRUDErQ-RkfTs,Ludus Luderia,"R. Treze de Maio, 972 - Bela Vista, São Paulo - SP, 01327-000, Brasil",Porto Velho,ludobar
ChIJ93U0FNlcMpIR58xxQhIUess,Mary Janne Bar,"Av. Carlos Gomes, 543 - Caiari, Porto Velho - RO, 76801-166, Brasil",Porto Velho,ludobar
ChIJHdKkXFtcMpIRFdSolBRO3GQ,Original Conveniência Sul,"Av. Campos Sales, 5061 - Nova Floresta, Porto Velho - RO, 76808-455, Brasil",Porto Velho,ludobar
ChIJ_f9s4YBdMpIRn_lSDk_00P8,Sutil Gastrobeer,"Av. Jatuarana, 6380 - Eldorado, Porto Velho - RO, 76811-898, Brasil",Porto Velho,ludobar
ChIJD8IR_iNDMpIR7pRWd6Co5JQ,Alambique Music Bar,"Av. Rio Madeira, 3182 - Nova Esperança, Porto Velho - RO, 76823-022, Brasil",Porto Velho,ludobar
ChIJPX9w-9BcMpIRGuHLC2Bokno,Forfun Club & Store,"Av. Calama, 4920 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-442, Brasil",Porto Velho,luderia
ChIJN4eUcQBFMpIR1PQPEHy1SLg,Bee's Rocket - Pokémon Club,"R. César Guerra Peixe, 5777 - Igarapé, Porto Velho - RO, 76824-220, Brasil",Porto Velho,luderia
ChIJPX9w-9BcMpIRGuHLC2Bokno,Forfun Club & Store,"Av. Calama, 4920 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-442, Brasil",Porto Velho,ludoteca
ChIJN4eUcQBFMpIR1PQPEHy1SLg,Bee's Rocket - Pokémon Club,"R. César Guerra Peixe, 5777 - Igarapé, Porto Velho - RO, 76824-220, Brasil",Porto Velho,ludoteca
ChIJb4vvqcddMpIRA2Kkkv7eTGg,SPACE GAMER & ESCOLA MEGAMENTE - LOJA E ESPAÇO GAMER,"Av. Rio Madeira, 3288 - (Shopping - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brasil",Porto Velho,ludoteca
ChIJPSO2b69dMpIR8BM_IXrnjxg,Anima Jump Park,"R. Abunã, 2460 - Liberdade, Porto Velho - RO, 76803-762, Brasil",Porto Velho,ludoteca
ChIJV4Gh7YBbMpIRkYmRfQ0SZ8o,Lf infláveis,"R. América do Sul, 2620 - Três Marias, Porto Velho - RO, 76812-704, Brasil",Porto Velho,ludoteca
ChIJF5vKFjJDMpIRfM454LCXanI,Dan Diversões,"Av. Gov. Jorge Teixeira - Costa e Silva, Porto Velho - RO, 76821-096, Brasil",Porto Velho,ludoteca
ChIJAZ75nhbXxW8RjjpbdPYT_Z4,Ukai - Aluguel de Brinquedos para o dia a dia,"R. Jardins, 112 - Bairro Novo, Porto Velho - RO, 76817-001, Brasil",Porto Velho,ludoteca
ChIJad5tfa1cMpIReYGzcdDs-tE,Giga Kids,"Av. Rio Madeira, 3288 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-370, Brasil",Porto Velho,ludoteca
ChIJGfYibDNDMpIRHDhkwnRNmBc,Maternar e Brincar,"R. Sebastião Barrozo, 1432 - Pedrinhas, Porto Velho - RO, 76801-514, Brasil",Porto Velho,ludoteca
ChIJI0q7RDNdMpIR2fTwiVP_c-M,Park Sul PVH,"R. Sucupira, 4157 - Nova Floresta, Porto Velho - RO, 76807-146, Brasil",Porto Velho,ludoteca
ChIJofyYgRxDMpIR1aS32fMPQzw,Central Park locações,"R. Rafael Vaz e Silva, 3682 - Liberdade, Porto Velho - RO, 76803-847, Brasil",Porto Velho,ludoteca
ChIJAZcqFgBdMpIRltw0TvE8U5M,Park Sul,"R. Sucupira - Nova Floresta, Porto Velho - RO, 76807-312, Brasil",Porto Velho,ludoteca
ChIJeVHvPTlDMpIRKPx-_BKVNtQ,Espaço Alternativo de Porto Velho,"Av. Gov. Jorge Teixeira, 4026 - Costa e Silva, Porto Velho - RO, 76821-096, Brasil",Porto Velho,ludoteca
ChIJSy7xgLJcMpIRipLTwzwPU3w,Planet Park,"Av. Rio Madeira, 3288 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brasil",Porto Velho,ludoteca
ChIJMbKFl8NcMpIRo5zkyWGB8BM,Pub Bar Informal,"R. Brasília, 1962 - Km 1, Porto Velho - RO, 76804-098, Brasil",Porto Velho,quiz bar
ChIJq_SRSCBdMpIRdWsaqYv33dQ,Tacos Lounge Bar,"R. Joaquim Nabuco, 2699 - Olaria, Porto Velho - RO, 76801-261, Brasil",Porto Velho,quiz bar
ChIJ_f9s4YBdMpIRn_lSDk_00P8,Sutil Gastrobeer,"Av. Jatuarana, 6380 - Eldorado, Porto Velho - RO, 76811-898, Brasil",Porto Velho,quiz bar
ChIJ2wPNoKddMpIRXDL-BhDhPcY,Hollywoodland Pub,"Av. Carlos Gomes, 2591 - São Cristóvão, Porto Velho - RO, 76804-021, Brasil",Porto Velho,quiz bar
ChIJ93U0FNlcMpIR58xxQhIUess,Mary Janne Bar,"Av. Carlos Gomes, 543 - Caiari, Porto Velho - RO, 76801-166, Brasil",Porto Velho,quiz bar
ChIJHdKkXFtcMpIRFdSolBRO3GQ,Original Conveniência Sul,"Av. Campos Sales, 5061 - Nova Floresta, Porto Velho - RO, 76808-455, Brasil",Porto Velho,quiz bar
ChIJ9wOGxWtdMpIR9CyHzhLdK7U,Bar da Louvada - Porto Velho,"Av. Rio Madeira, 2890 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brasil",Porto Velho,quiz bar
ChIJFZqkv_xdMpIRvDfiA5KEZis,Quiosque da sul,"Av. Jatuarana, 5467 - Nova Floresta, Porto Velho - RO, 76807-525, Brasil",Porto Velho,quiz bar
ChIJAWNCjsdlJA0RZEyDT_DSul4,Portal ✧ Board Game Cafe & Bar,"R. de Álvares Cabral 420, 4050-040 Porto, Portugal",Porto Velho,board game bar
ChIJPX9w-9BcMpIRGuHLC2Bokno,Forfun Club & Store,"Av. Calama, 4920 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-442, Brasil",Porto Velho,board game bar
ChIJN4eUcQBFMpIR1PQPEHy1SLg,Bee's Rocket - Pokémon Club,"R. César Guerra Peixe, 5777 - Igarapé, Porto Velho - RO, 76824-220, Brasil",Porto Velho,board game bar
