tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",497023,497023.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",200940,200940.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",343790,343790.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",485116,485116.0
2613,648,"Mercadorias, materiais de consumo e de reposição",Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",848730,848730.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,1. Total,3023684,3023684.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,1. Total,3210319,3210319.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,1. Total,5733355,5733355.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,1. Total,8028269,8028269.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,1. Total,9988603,9988603.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,2301117,2301117.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,2501395,2501395.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,4692073,4692073.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,6837197,6837197.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,8271807,8271807.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",115740,115740.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",125262,125262.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",94615,94615.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",228448,228448.0
