tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Sexo,valor_original,valor
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1600303,Macapá (AP),202502,Total,3347,3347.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1600303,Macapá (AP),202503,Total,3594,3594.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1600303,Macapá (AP),202504,Total,3894,3894.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1600303,Macapá (AP),202601,Total,3886,3886.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1600303,Macapá (AP),202602,Total,3338,3338.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202403,Total,3027,3027.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202404,Total,3198,3198.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202501,Total,3259,3259.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202502,Total,2904,2904.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202503,Total,3149,3149.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202504,Total,3404,3404.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202601,Total,3642,3642.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1302603,Manaus (AM),202602,Total,3238,3238.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202403,Total,2888,2888.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202404,Total,3077,3077.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202501,Total,3224,3224.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202502,Total,3191,3191.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202503,Total,3319,3319.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202504,Total,3258,3258.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202601,Total,3819,3819.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2927408,Salvador (BA),202602,Total,3460,3460.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202403,Total,3404,3404.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202404,Total,3477,3477.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202501,Total,3703,3703.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202502,Total,3372,3372.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202503,Total,3516,3516.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202504,Total,3573,3573.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202601,Total,3926,3926.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2304400,Fortaleza (CE),202602,Total,3913,3913.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202403,Total,5875,5875.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202404,Total,5936,5936.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202501,Total,6412,6412.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202502,Total,6068,6068.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202503,Total,6401,6401.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202504,Total,6562,6562.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202601,Total,7463,7463.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5300108,Brasília (DF),202602,Total,6156,6156.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202403,Total,6388,6388.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202404,Total,6773,6773.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202501,Total,7379,7379.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202502,Total,6977,6977.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202503,Total,5445,5445.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202504,Total,5757,5757.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202601,Total,6335,6335.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3205309,Vitória (ES),202602,Total,6180,6180.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202403,Total,4637,4637.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202404,Total,4761,4761.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202501,Total,4779,4779.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202502,Total,4650,4650.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202503,Total,4783,4783.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202504,Total,5382,5382.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202601,Total,6151,6151.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5208707,Goiânia (GO),202602,Total,5600,5600.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202403,Total,3346,3346.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202404,Total,3304,3304.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202501,Total,3449,3449.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202502,Total,3341,3341.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202503,Total,3533,3533.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202504,Total,3157,3157.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202601,Total,3395,3395.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2111300,São Luís (MA),202602,Total,3205,3205.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202403,Total,4483,4483.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202404,Total,4223,4223.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202501,Total,4272,4272.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202502,Total,4009,4009.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202503,Total,4187,4187.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202504,Total,4204,4204.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202601,Total,4696,4696.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5103403,Cuiabá (MT),202602,Total,4750,4750.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202403,Total,4192,4192.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202404,Total,4367,4367.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202501,Total,4950,4950.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202502,Total,4250,4250.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202503,Total,4188,4188.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202504,Total,4318,4318.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202601,Total,4704,4704.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,5002704,Campo Grande (MS),202602,Total,4208,4208.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202403,Total,4661,4661.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202404,Total,4660,4660.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202501,Total,5234,5234.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202502,Total,4647,4647.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202503,Total,4959,4959.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202504,Total,5353,5353.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202601,Total,5957,5957.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3106200,Belo Horizonte (MG),202602,Total,5325,5325.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202403,Total,3526,3526.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202404,Total,3677,3677.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202501,Total,3747,3747.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202502,Total,3670,3670.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202503,Total,3571,3571.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202504,Total,3805,3805.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202601,Total,3807,3807.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,1501402,Belém (PA),202602,Total,3429,3429.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202403,Total,4479,4479.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202404,Total,4415,4415.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202501,Total,4514,4514.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202502,Total,4027,4027.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202503,Total,4413,4413.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202504,Total,4387,4387.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202601,Total,4530,4530.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2507507,João Pessoa (PB),202602,Total,4004,4004.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202403,Total,5582,5582.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202404,Total,6188,6188.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202501,Total,6396,6396.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202502,Total,5962,5962.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202503,Total,6142,6142.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202504,Total,6381,6381.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202601,Total,6677,6677.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,4106902,Curitiba (PR),202602,Total,6319,6319.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202403,Total,3610,3610.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202404,Total,4284,4284.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202501,Total,4841,4841.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202502,Total,4386,4386.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202503,Total,4051,4051.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202504,Total,4348,4348.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202601,Total,4604,4604.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2611606,Recife (PE),202602,Total,3887,3887.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202403,Total,3697,3697.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202404,Total,3837,3837.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202501,Total,4196,4196.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202502,Total,3622,3622.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202503,Total,3700,3700.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202504,Total,3972,3972.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202601,Total,4160,4160.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,2211001,Teresina (PI),202602,Total,3489,3489.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3304557,Rio de Janeiro (RJ),202403,Total,5502,5502.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3304557,Rio de Janeiro (RJ),202404,Total,5454,5454.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3304557,Rio de Janeiro (RJ),202501,Total,6447,6447.0
5436,5934,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",Reais,Município,3304557,Rio de Janeiro (RJ),202502,Total,6037,6037.0
