tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,400348,400348.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,437546,437546.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,478824,478824.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,526698,526698.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",70674,70674.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",52302,52302.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",58501,58501.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",66893,66893.0
2619,668,Pessoal ocupado em 31/12 - assalariado,Pessoas,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",77064,77064.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,1. Total,444511,444511.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,1. Total,373258,373258.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,1. Total,395733,395733.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,1. Total,397775,397775.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,1. Total,436835,436835.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,249465,249465.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,193127,193127.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,193892,193892.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,189732,189732.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,194040,194040.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",42918,42918.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",41478,41478.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",40759,40759.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",44906,44906.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",53548,53548.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,16539,16539.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,12824,12824.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,12698,12698.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,14061,14061.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,14945,14945.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,15054,15054.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,11374,11374.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,11312,11312.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,12500,12500.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,13224,13224.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",2036,2036.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",1527,1527.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",1529,1529.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",1745,1745.0
2619,1586,Pessoal ocupado em 31/12 - não-assalariado - proprietários e sócios com atividade na empresa,Pessoas,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",2307,2307.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,1. Total,977,977.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,1. Total,2687,2687.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,1. Total,4087,4087.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,1. Total,4103,4103.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,1. Total,2330,2330.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,66,66.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,58,58.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2863,2863.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,3264,3264.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,1267,1267.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",195,195.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",1030,1030.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",507,507.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",229,229.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",85,85.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,54,54.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,57,57.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,227,227.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,279,279.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,146,146.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,45,45.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,42,42.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,68,68.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,119,119.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,127,127.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",35,35.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",12,12.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",22,22.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",95,95.0
2619,1587,Pessoal ocupado em 31/12 - não-assalariado - sócios cooperados,Pessoas,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",51,51.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2019,1. Total,15600,15600.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2020,1. Total,16183,16183.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2021,1. Total,15379,15379.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2022,1. Total,10225,10225.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2023,1. Total,39469,39469.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,10973,10973.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,12301,12301.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,10298,10298.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,5211,5211.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,17240,17240.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",1024,1024.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",919,919.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",1362,1362.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",306,306.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",1473,1473.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,271,271.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,179,179.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,146,146.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,578,578.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,552,552.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,241,241.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,150,150.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,135,135.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,563,563.0
2619,1588,Pessoal ocupado em 31/12 - não-assalariado - membros da família sem remuneração,Pessoas,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,526,526.0
