tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,"Geral, grupo, subgrupo, item e subitem",valor_original,valor
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202412,1201.Alimentação fora do domicílio,1.48,1.48
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202501,1201.Alimentação fora do domicílio,2.50,2.5
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202502,1201.Alimentação fora do domicílio,0.94,0.94
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202503,1201.Alimentação fora do domicílio,0.59,0.59
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202504,1201.Alimentação fora do domicílio,1.21,1.21
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202505,1201.Alimentação fora do domicílio,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202506,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202507,1201.Alimentação fora do domicílio,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202508,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202509,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202510,1201.Alimentação fora do domicílio,0.83,0.83
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202511,1201.Alimentação fora do domicílio,0.51,0.51
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202512,1201.Alimentação fora do domicílio,0.76,0.76
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202601,1201.Alimentação fora do domicílio,1.47,1.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202602,1201.Alimentação fora do domicílio,0.57,0.57
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202603,1201.Alimentação fora do domicílio,-0.08,-0.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202604,1201.Alimentação fora do domicílio,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202605,1201.Alimentação fora do domicílio,0.85,0.85
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202606,1201.Alimentação fora do domicílio,0.19,0.19
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202607,1201.Alimentação fora do domicílio,0.77,0.77
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202608,1201.Alimentação fora do domicílio,0.08,0.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202309,1201.Alimentação fora do domicílio,-0.12,-0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202310,1201.Alimentação fora do domicílio,0.30,0.3
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202311,1201.Alimentação fora do domicílio,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202312,1201.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202401,1201.Alimentação fora do domicílio,0.01,0.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202402,1201.Alimentação fora do domicílio,0.29,0.29
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202403,1201.Alimentação fora do domicílio,0.80,0.8
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202404,1201.Alimentação fora do domicílio,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202405,1201.Alimentação fora do domicílio,-0.17,-0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202406,1201.Alimentação fora do domicílio,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202407,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202408,1201.Alimentação fora do domicílio,0.35,0.35
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202409,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202410,1201.Alimentação fora do domicílio,0.97,0.97
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202411,1201.Alimentação fora do domicílio,1.31,1.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202412,1201.Alimentação fora do domicílio,1.98,1.98
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202501,1201.Alimentação fora do domicílio,0.76,0.76
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202502,1201.Alimentação fora do domicílio,0.36,0.36
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202503,1201.Alimentação fora do domicílio,0.64,0.64
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202504,1201.Alimentação fora do domicílio,0.48,0.48
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202505,1201.Alimentação fora do domicílio,0.72,0.72
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202506,1201.Alimentação fora do domicílio,0.45,0.45
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202507,1201.Alimentação fora do domicílio,1.14,1.14
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202508,1201.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202509,1201.Alimentação fora do domicílio,-0.39,-0.39
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202510,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202511,1201.Alimentação fora do domicílio,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202512,1201.Alimentação fora do domicílio,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202601,1201.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202602,1201.Alimentação fora do domicílio,0.37,0.37
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202603,1201.Alimentação fora do domicílio,-0.01,-0.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202604,1201.Alimentação fora do domicílio,0.15,0.15
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202605,1201.Alimentação fora do domicílio,0.08,0.08
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202606,1201.Alimentação fora do domicílio,0.02,0.02
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202607,1201.Alimentação fora do domicílio,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202608,1201.Alimentação fora do domicílio,0.36,0.36
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202309,1201.Alimentação fora do domicílio,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202310,1201.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202311,1201.Alimentação fora do domicílio,0.31,0.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202312,1201.Alimentação fora do domicílio,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202401,1201.Alimentação fora do domicílio,0.09,0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202402,1201.Alimentação fora do domicílio,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202403,1201.Alimentação fora do domicílio,-0.05,-0.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202404,1201.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202405,1201.Alimentação fora do domicílio,0.93,0.93
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202406,1201.Alimentação fora do domicílio,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202407,1201.Alimentação fora do domicílio,0.41,0.41
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202408,1201.Alimentação fora do domicílio,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202409,1201.Alimentação fora do domicílio,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202410,1201.Alimentação fora do domicílio,0.71,0.71
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202411,1201.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202412,1201.Alimentação fora do domicílio,1.44,1.44
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202501,1201.Alimentação fora do domicílio,0.30,0.3
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202502,1201.Alimentação fora do domicílio,0.26,0.26
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202503,1201.Alimentação fora do domicílio,1.05,1.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202504,1201.Alimentação fora do domicílio,1.10,1.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202505,1201.Alimentação fora do domicílio,0.51,0.51
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202506,1201.Alimentação fora do domicílio,0.46,0.46
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202507,1201.Alimentação fora do domicílio,0.92,0.92
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202508,1201.Alimentação fora do domicílio,0.74,0.74
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202509,1201.Alimentação fora do domicílio,-0.24,-0.24
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202510,1201.Alimentação fora do domicílio,0.46,0.46
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202511,1201.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202512,1201.Alimentação fora do domicílio,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202601,1201.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202602,1201.Alimentação fora do domicílio,0.23,0.23
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202603,1201.Alimentação fora do domicílio,0.95,0.95
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202604,1201.Alimentação fora do domicílio,0.98,0.98
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202605,1201.Alimentação fora do domicílio,0.59,0.59
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202606,1201.Alimentação fora do domicílio,-0.17,-0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202607,1201.Alimentação fora do domicílio,0.67,0.67
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,3501,São Paulo - SP,202608,1201.Alimentação fora do domicílio,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202309,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202310,1201.Alimentação fora do domicílio,0.16,0.16
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202311,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202312,1201.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202401,1201.Alimentação fora do domicílio,0.70,0.7
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202402,1201.Alimentação fora do domicílio,0.41,0.41
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202403,1201.Alimentação fora do domicílio,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202404,1201.Alimentação fora do domicílio,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202405,1201.Alimentação fora do domicílio,0.37,0.37
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202406,1201.Alimentação fora do domicílio,0.56,0.56
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202407,1201.Alimentação fora do domicílio,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202408,1201.Alimentação fora do domicílio,0.31,0.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202409,1201.Alimentação fora do domicílio,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202410,1201.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202411,1201.Alimentação fora do domicílio,0.82,0.82
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202412,1201.Alimentação fora do domicílio,0.60,0.6
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202501,1201.Alimentação fora do domicílio,0.57,0.57
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202502,1201.Alimentação fora do domicílio,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202503,1201.Alimentação fora do domicílio,1.10,1.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202504,1201.Alimentação fora do domicílio,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202505,1201.Alimentação fora do domicílio,1.05,1.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202506,1201.Alimentação fora do domicílio,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202507,1201.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202508,1201.Alimentação fora do domicílio,0.24,0.24
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202509,1201.Alimentação fora do domicílio,0.30,0.3
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202510,1201.Alimentação fora do domicílio,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202511,1201.Alimentação fora do domicílio,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202512,1201.Alimentação fora do domicílio,0.90,0.9
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202601,1201.Alimentação fora do domicílio,0.22,0.22
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202602,1201.Alimentação fora do domicílio,-0.07,-0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202603,1201.Alimentação fora do domicílio,0.75,0.75
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202604,1201.Alimentação fora do domicílio,0.65,0.65
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202605,1201.Alimentação fora do domicílio,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202606,1201.Alimentação fora do domicílio,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202607,1201.Alimentação fora do domicílio,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202608,1201.Alimentação fora do domicílio,0.20,0.2
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202309,1201.Alimentação fora do domicílio,-0.13,-0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202310,1201.Alimentação fora do domicílio,0.77,0.77
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202311,1201.Alimentação fora do domicílio,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202312,1201.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202401,1201.Alimentação fora do domicílio,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202402,1201.Alimentação fora do domicílio,0.74,0.74
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202403,1201.Alimentação fora do domicílio,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202404,1201.Alimentação fora do domicílio,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202405,1201.Alimentação fora do domicílio,-0.09,-0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202406,1201.Alimentação fora do domicílio,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202407,1201.Alimentação fora do domicílio,0.48,0.48
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202408,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202409,1201.Alimentação fora do domicílio,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202410,1201.Alimentação fora do domicílio,0.75,0.75
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202411,1201.Alimentação fora do domicílio,1.21,1.21
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202412,1201.Alimentação fora do domicílio,1.18,1.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202501,1201.Alimentação fora do domicílio,1.25,1.25
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202502,1201.Alimentação fora do domicílio,-0.11,-0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202503,1201.Alimentação fora do domicílio,0.89,0.89
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202504,1201.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202505,1201.Alimentação fora do domicílio,1.11,1.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202506,1201.Alimentação fora do domicílio,1.01,1.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202507,1201.Alimentação fora do domicílio,0.99,0.99
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202508,1201.Alimentação fora do domicílio,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202509,1201.Alimentação fora do domicílio,-0.01,-0.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202510,1201.Alimentação fora do domicílio,0.96,0.96
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202511,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202512,1201.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202601,1201.Alimentação fora do domicílio,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202602,1201.Alimentação fora do domicílio,0.36,0.36
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202603,1201.Alimentação fora do domicílio,0.19,0.19
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202604,1201.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202605,1201.Alimentação fora do domicílio,0.90,0.9
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202606,1201.Alimentação fora do domicílio,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202607,1201.Alimentação fora do domicílio,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202608,1201.Alimentação fora do domicílio,0.53,0.53
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202309,Índice geral,5.19,5.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202310,Índice geral,4.82,4.82
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202311,Índice geral,4.68,4.68
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202312,Índice geral,4.62,4.62
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202401,Índice geral,4.51,4.51
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202402,Índice geral,4.50,4.5
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202403,Índice geral,3.93,3.93
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202404,Índice geral,3.69,3.69
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202405,Índice geral,3.93,3.93
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202406,Índice geral,4.23,4.23
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202407,Índice geral,4.50,4.5
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202408,Índice geral,4.24,4.24
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202409,Índice geral,4.42,4.42
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202410,Índice geral,4.76,4.76
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202411,Índice geral,4.87,4.87
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202412,Índice geral,4.83,4.83
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202501,Índice geral,4.56,4.56
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202502,Índice geral,5.06,5.06
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202503,Índice geral,5.48,5.48
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202504,Índice geral,5.53,5.53
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202505,Índice geral,5.32,5.32
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202506,Índice geral,5.35,5.35
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202507,Índice geral,5.23,5.23
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202508,Índice geral,5.13,5.13
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202509,Índice geral,5.17,5.17
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202510,Índice geral,4.68,4.68
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202511,Índice geral,4.46,4.46
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202512,Índice geral,4.26,4.26
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202601,Índice geral,4.44,4.44
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202602,Índice geral,3.81,3.81
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202603,Índice geral,4.14,4.14
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202604,Índice geral,4.39,4.39
7060,2265,IPCA - Variação acumulada em 12 meses,%,Brasil,1,Brasil,202605,Índice geral,4.72,4.72
